"==========","========","=====","======","=====","=====","======","=======","=======","=====","=======","=====","=====","=======","======="
13/10/2024,09:15:51,9.91,422,0.300,0.274,0.20,15.276,0.432,6.40,17.2,10.6,2.5,265.8,11.5
13/10/2024,09:30:51,9.90,421,0.300,0.274,0.20,15.277,0.433,6.42,16.7,10.5,2.4,244.1,11.5
13/10/2024,09:45:50,9.90,420,0.299,0.273,0.20,15.274,0.431,6.42,16.7,10.2,2.4,232.6,11.5
13/10/2024,10:00:50,9.90,420,0.299,0.273,0.20,15.275,0.432,6.43,16.4,10.6,2.5,215.7,11.5
13/10/2024,10:15:50,9.90,420,0.299,0.273,0.20,15.274,0.430,6.43,16.2,10.2,2.4,237.0,11.5
13/10/2024,10:30:51,9.91,419,0.298,0.273,0.20,15.273,0.430,6.42,16.5,10.3,2.4,166.0,11.5
13/10/2024,10:45:50,9.92,419,0.298,0.272,0.20,15.270,0.428,6.43,16.4,10.9,2.6,214.9,11.5
13/10/2024,11:00:50,9.93,418,0.298,0.272,0.20,15.266,0.425,6.44,16.1,11.0,2.6,99.6,11.5
13/10/2024,11:15:51,9.94,418,0.298,0.272,0.20,15.263,0.422,6.42,16.5,10.7,2.5,210.9,11.5
13/10/2024,11:30:51,9.95,418,0.298,0.272,0.20,15.260,0.421,6.42,16.5,11.9,2.8,177.9,11.5
13/10/2024,11:45:51,9.97,417,0.298,0.271,0.20,15.263,0.423,6.42,16.4,11.0,2.6,183.5,11.5
13/10/2024,12:00:51,9.99,417,0.297,0.271,0.20,15.265,0.424,6.42,16.5,10.9,2.6,160.8,11.5
13/10/2024,12:15:51,10.00,417,0.297,0.271,0.20,15.263,0.423,6.43,16.3,11.0,2.6,156.1,11.5
13/10/2024,12:30:51,10.01,416,0.297,0.271,0.20,15.260,0.420,6.43,16.4,11.5,2.7,215.2,11.5
13/10/2024,12:45:51,10.02,416,0.297,0.271,0.20,15.255,0.417,6.43,16.2,11.3,2.6,166.6,11.5
13/10/2024,13:00:51,10.03,416,0.297,0.270,0.20,15.251,0.414,6.42,16.5,11.0,2.6,170.8,11.5
13/10/2024,13:15:51,10.03,416,0.297,0.270,0.20,15.247,0.412,6.43,16.4,11.0,2.6,213.3,11.5
13/10/2024,13:30:51,10.03,416,0.297,0.270,0.20,15.242,0.408,6.43,16.4,11.1,2.6,214.6,11.5
13/10/2024,13:45:51,10.03,416,0.297,0.270,0.20,15.241,0.407,6.42,16.6,10.6,2.5,268.8,11.5
13/10/2024,14:00:51,10.02,416,0.297,0.270,0.20,15.239,0.406,6.41,16.7,10.9,2.5,241.6,11.5
13/10/2024,14:15:51,10.01,416,0.297,0.270,0.20,15.236,0.404,6.41,17.1,11.1,2.6,236.5,11.5
13/10/2024,14:30:50,10.01,415,0.296,0.270,0.20,15.233,0.402,6.41,17.0,10.7,2.5,260.8,11.5
13/10/2024,14:45:51,10.01,415,0.296,0.270,0.20,15.231,0.400,6.40,17.3,11.5,2.7,257.9,11.5
13/10/2024,15:00:51,10.01,415,0.296,0.270,0.20,15.228,0.398,6.40,17.3,10.9,2.5,359.9,11.5
13/10/2024,15:15:51,10.01,415,0.296,0.270,0.20,15.228,0.398,6.40,17.1,11.1,2.6,343.8,11.5
13/10/2024,15:30:51,10.02,415,0.296,0.270,0.20,15.227,0.397,6.40,17.3,10.6,2.5,276.7,11.5
13/10/2024,15:45:50,10.02,415,0.296,0.270,0.20,15.224,0.395,6.40,17.2,10.7,2.5,260.6,11.5
13/10/2024,16:00:51,10.03,415,0.296,0.270,0.20,15.222,0.394,6.41,17.0,11.1,2.6,314.7,11.5
13/10/2024,16:15:51,10.03,415,0.296,0.270,0.20,15.220,0.393,6.41,17.0,11.4,2.7,293.3,11.5
13/10/2024,16:30:51,10.03,415,0.296,0.270,0.20,15.217,0.390,6.41,17.1,10.8,2.5,258.7,11.5
13/10/2024,16:45:51,10.03,415,0.296,0.270,0.20,15.216,0.390,6.40,17.3,10.9,2.5,270.7,11.5
13/10/2024,17:00:51,10.03,415,0.296,0.270,0.20,15.214,0.388,6.40,17.2,10.8,2.5,277.1,11.5
13/10/2024,17:15:51,10.03,415,0.296,0.270,0.20,15.210,0.385,6.40,17.1,10.6,2.5,235.7,11.5
13/10/2024,17:30:51,10.03,415,0.297,0.270,0.20,15.208,0.384,6.40,17.3,11.1,2.6,200.0,11.5
13/10/2024,17:45:51,10.04,416,0.297,0.270,0.20,15.206,0.382,6.40,17.3,10.6,2.5,222.7,11.5
13/10/2024,18:00:51,10.04,416,0.297,0.270,0.20,15.202,0.380,6.39,17.5,10.7,2.5,232.1,11.5
13/10/2024,18:15:51,10.03,416,0.297,0.270,0.20,15.201,0.379,6.40,17.1,11.0,2.6,205.4,11.5
13/10/2024,18:30:51,10.03,416,0.297,0.270,0.20,15.200,0.379,6.41,17.0,10.2,2.4,190.7,11.5
13/10/2024,18:45:51,10.03,416,0.297,0.271,0.20,15.200,0.378,6.41,17.1,10.8,2.5,202.4,11.5
13/10/2024,19:00:50,10.03,417,0.297,0.271,0.20,15.200,0.378,6.40,17.2,10.2,2.4,272.0,11.4
13/10/2024,19:15:50,10.02,417,0.298,0.271,0.20,15.200,0.378,6.41,16.9,11.2,2.6,301.8,11.5
13/10/2024,19:30:50,10.02,417,0.298,0.271,0.20,15.198,0.377,6.41,17.0,10.3,2.4,175.1,11.5
13/10/2024,19:45:51,10.01,418,0.298,0.271,0.20,15.197,0.376,6.40,17.3,10.4,2.4,273.7,11.5
13/10/2024,20:00:51,10.01,418,0.298,0.272,0.20,15.197,0.376,6.40,17.1,10.5,2.4,302.7,11.5
13/10/2024,20:15:50,10.01,418,0.298,0.272,0.20,15.198,0.377,6.42,16.7,10.7,2.5,335.5,11.5
13/10/2024,20:30:51,10.00,419,0.299,0.272,0.20,15.196,0.376,6.41,16.7,10.0,2.3,363.7,11.5
13/10/2024,20:45:51,10.00,419,0.299,0.272,0.20,15.195,0.375,6.40,17.2,10.2,2.4,289.7,11.5
13/10/2024,21:00:51,10.00,420,0.299,0.273,0.20,15.191,0.372,6.41,16.8,10.8,2.5,375.6,11.5
13/10/2024,21:15:50,10.00,420,0.300,0.273,0.20,15.189,0.371,6.42,16.5,10.1,2.4,377.5,11.5
13/10/2024,21:30:50,9.99,420,0.300,0.273,0.20,15.188,0.370,6.41,16.8,10.6,2.5,381.4,11.5
13/10/2024,21:45:51,9.99,421,0.300,0.274,0.20,15.187,0.369,6.40,17.2,9.8,2.3,377.1,11.5
13/10/2024,22:00:51,9.98,421,0.300,0.274,0.20,15.187,0.369,6.41,17.1,10.2,2.4,421.7,11.5
13/10/2024,22:15:51,9.97,422,0.301,0.274,0.20,15.187,0.369,6.40,17.2,10.1,2.4,438.7,11.5
13/10/2024,22:30:51,9.96,422,0.301,0.274,0.20,15.186,0.368,6.41,16.8,10.4,2.4,379.5,11.5
13/10/2024,22:45:51,9.95,422,0.301,0.275,0.20,15.185,0.367,6.41,16.8,10.4,2.4,462.9,11.5
13/10/2024,23:00:51,9.94,423,0.301,0.275,0.20,15.184,0.367,6.42,16.4,10.4,2.4,457.4,11.5
13/10/2024,23:15:50,9.93,423,0.301,0.275,0.20,15.183,0.366,6.42,16.5,9.6,2.2,439.6,11.5
13/10/2024,23:30:51,9.92,424,0.302,0.275,0.20,15.182,0.366,6.42,16.5,10.7,2.5,628.9,11.5
13/10/2024,23:45:51,9.90,424,0.302,0.275,0.20,15.182,0.366,6.42,16.7,9.9,2.3,412.7,11.5
14/10/2024,00:00:50,9.88,424,0.301,0.276,0.21,15.183,0.366,6.42,16.5,10.4,2.4,480.2,11.5
14/10/2024,00:15:51,9.85,424,0.301,0.276,0.21,15.183,0.367,6.43,16.4,9.9,2.3,476.8,11.5
14/10/2024,00:30:51,9.83,424,0.301,0.276,0.21,15.182,0.366,6.42,16.5,10.2,2.4,487.7,11.5
14/10/2024,00:45:51,9.80,425,0.301,0.276,0.21,15.182,0.366,6.44,16.0,9.9,2.3,420.2,11.5
14/10/2024,01:00:51,9.78,425,0.301,0.276,0.21,15.182,0.365,6.44,15.9,9.7,2.3,557.9,11.5
14/10/2024,01:15:51,9.76,425,0.301,0.276,0.21,15.182,0.366,6.44,15.9,10.6,2.5,591.6,11.5
14/10/2024,01:30:51,9.75,425,0.301,0.276,0.21,15.177,0.362,6.44,16.1,9.8,2.3,563.0,11.5
14/10/2024,01:45:51,9.74,425,0.301,0.276,0.21,15.177,0.362,6.44,15.9,10.2,2.4,667.8,11.5
14/10/2024,02:00:50,9.74,425,0.301,0.276,0.21,15.174,0.360,6.45,15.6,10.3,2.4,549.0,11.5
14/10/2024,02:15:50,9.73,425,0.301,0.276,0.21,15.172,0.358,6.44,15.9,10.0,2.3,557.9,11.5
14/10/2024,02:30:50,9.73,425,0.301,0.276,0.21,15.173,0.360,6.45,15.4,10.5,2.4,731.8,11.5
14/10/2024,02:45:51,9.73,424,0.301,0.276,0.21,15.174,0.360,6.45,15.6,9.5,2.2,641.1,11.5
14/10/2024,03:00:51,9.73,424,0.300,0.276,0.21,15.174,0.360,6.44,16.0,10.5,2.4,493.9,11.5
14/10/2024,03:15:50,9.73,424,0.300,0.276,0.21,15.169,0.357,6.45,15.5,10.8,2.5,755.1,11.5
14/10/2024,03:30:50,9.72,424,0.300,0.275,0.20,15.168,0.356,6.45,15.4,10.3,2.4,554.5,11.5
14/10/2024,03:45:50,9.72,423,0.300,0.275,0.20,15.168,0.356,6.45,15.4,10.2,2.4,709.7,11.4
14/10/2024,04:00:51,9.71,423,0.299,0.275,0.20,15.168,0.356,6.45,15.6,10.4,2.4,537.7,11.5
14/10/2024,04:15:50,9.71,423,0.299,0.275,0.20,15.169,0.357,6.45,15.4,10.5,2.4,744.8,11.5
14/10/2024,04:30:50,9.71,422,0.299,0.274,0.20,15.170,0.357,6.45,15.4,10.4,2.4,721.6,11.4
14/10/2024,04:45:51,9.71,421,0.298,0.274,0.20,15.170,0.358,6.44,16.0,9.8,2.3,457.0,11.5
14/10/2024,05:00:51,9.71,421,0.298,0.274,0.20,15.171,0.358,6.44,16.0,10.0,2.3,523.4,11.5
14/10/2024,05:15:51,9.70,420,0.297,0.273,0.20,15.173,0.359,6.44,15.7,10.4,2.4,547.3,11.5
14/10/2024,05:30:51,9.69,420,0.297,0.273,0.20,15.170,0.357,6.43,16.1,10.5,2.5,555.5,11.5
14/10/2024,05:45:51,9.68,419,0.297,0.272,0.20,15.171,0.358,6.44,15.9,10.6,2.5,592.2,11.5
14/10/2024,06:00:50,9.66,419,0.296,0.272,0.20,15.171,0.358,6.44,15.9,10.8,2.5,697.2,11.5
14/10/2024,06:15:50,9.63,418,0.295,0.272,0.20,15.173,0.360,6.44,15.7,10.1,2.4,751.2,11.5
14/10/2024,06:30:51,9.61,417,0.295,0.271,0.20,15.175,0.361,6.44,15.8,10.7,2.5,509.8,11.5
14/10/2024,06:45:50,9.57,417,0.294,0.271,0.20,15.175,0.361,6.45,15.4,10.3,2.4,452.0,11.4
14/10/2024,07:00:51,9.54,416,0.293,0.270,0.20,15.174,0.360,6.45,15.4,11.2,2.6,547.4,11.5
14/10/2024,07:15:50,9.51,416,0.293,0.270,0.20,15.178,0.363,6.46,15.1,10.3,2.4,613.0,11.4
14/10/2024,07:30:51,9.48,415,0.292,0.270,0.20,15.179,0.363,6.48,14.5,11.2,2.6,644.6,11.5
14/10/2024,07:45:51,9.46,414,0.291,0.269,0.20,15.179,0.363,6.49,14.2,11.1,2.6,500.2,11.5
14/10/2024,08:00:51,9.45,414,0.291,0.269,0.20,15.180,0.364,6.50,14.0,11.2,2.6,489.3,11.5
14/10/2024,08:15:50,9.45,413,0.290,0.268,0.20,15.181,0.365,6.50,13.9,10.9,2.5,539.6,11.4
14/10/2024,08:30:51,9.45,412,0.290,0.268,0.20,15.182,0.366,6.50,14.0,11.1,2.6,448.0,11.5
14/10/2024,08:45:51,9.45,412,0.289,0.268,0.20,15.184,0.367,6.50,13.7,11.0,2.6,479.4,11.5
14/10/2024,09:00:50,9.46,411,0.289,0.267,0.20,15.183,0.366,6.51,13.5,11.2,2.6,512.0,11.4
14/10/2024,09:15:51,9.47,410,0.289,0.267,0.20,15.183,0.366,6.50,13.9,10.9,2.6,564.2,11.5
14/10/2024,09:30:51,9.48,410,0.288,0.266,0.20,15.184,0.367,6.50,13.9,10.5,2.4,518.4,11.5
14/10/2024,09:45:50,9.50,409,0.288,0.266,0.20,15.183,0.367,6.50,13.9,11.4,2.7,608.3,11.4
14/10/2024,10:00:51,9.52,408,0.288,0.265,0.20,15.184,0.367,6.50,13.8,11.1,2.6,467.4,11.5
14/10/2024,10:15:51,9.54,408,0.287,0.265,0.20,15.188,0.370,6.50,13.8,11.3,2.6,422.3,11.5
14/10/2024,10:30:51,9.56,407,0.287,0.265,0.20,15.190,0.371,6.50,13.8,11.0,2.6,652.8,11.5
14/10/2024,10:45:51,9.58,406,0.287,0.264,0.20,15.190,0.371,6.50,13.9,11.2,2.6,576.6,11.5
14/10/2024,11:00:51,9.61,406,0.287,0.264,0.20,15.191,0.372,6.50,13.9,11.1,2.6,741.8,11.5
14/10/2024,11:15:51,9.65,405,0.287,0.263,0.20,15.191,0.372,6.50,13.9,11.4,2.7,519.4,11.5
14/10/2024,11:30:51,9.70,405,0.287,0.263,0.20,15.193,0.373,6.49,14.0,11.3,2.6,456.1,11.5
14/10/2024,11:45:51,9.74,404,0.286,0.263,0.20,15.192,0.373,6.49,14.3,11.8,2.7,529.9,11.5
14/10/2024,12:00:51,9.79,404,0.287,0.262,0.20,15.194,0.374,6.47,14.7,10.8,2.5,556.3,11.5
14/10/2024,12:15:51,9.83,403,0.286,0.262,0.19,15.194,0.374,6.46,15.1,11.7,2.7,557.2,11.5
14/10/2024,12:30:50,9.86,403,0.286,0.262,0.19,15.195,0.375,6.45,15.5,11.2,2.6,577.5,11.4
14/10/2024,12:45:50,9.90,402,0.286,0.261,0.19,15.194,0.374,6.45,15.7,11.5,2.7,416.1,11.5
14/10/2024,13:00:51,9.93,402,0.286,0.261,0.19,15.194,0.374,6.42,16.4,11.6,2.7,278.3,11.5
14/10/2024,13:15:51,9.98,401,0.286,0.261,0.19,15.193,0.374,6.42,16.7,11.6,2.7,620.9,11.4
14/10/2024,13:30:51,9.99,401,0.286,0.261,0.19,15.192,0.373,6.40,17.2,11.7,2.7,304.8,11.5
14/10/2024,13:45:50,10.02,400,0.286,0.260,0.19,15.191,0.372,6.41,17.0,10.8,2.5,338.6,11.5
14/10/2024,14:00:51,10.06,400,0.286,0.260,0.19,15.190,0.371,6.40,17.4,11.1,2.6,375.1,11.5
14/10/2024,14:15:51,10.09,400,0.286,0.260,0.19,15.190,0.371,6.39,17.6,11.5,2.7,321.9,11.5
14/10/2024,14:30:51,10.12,399,0.286,0.260,0.19,15.188,0.370,6.38,18.0,10.9,2.5,343.5,11.5
14/10/2024,14:45:51,10.17,399,0.286,0.259,0.19,15.187,0.369,6.36,18.6,11.2,2.6,320.6,11.5
14/10/2024,15:00:51,10.23,398,0.286,0.259,0.19,15.188,0.370,6.36,18.5,12.0,2.8,362.8,11.5
14/10/2024,15:15:50,10.28,398,0.286,0.259,0.19,15.188,0.370,6.36,18.6,12.5,2.9,473.8,11.5
14/10/2024,15:30:51,10.32,398,0.286,0.259,0.19,15.187,0.369,6.35,19.1,11.3,2.6,357.7,11.5
14/10/2024,15:45:51,10.34,397,0.286,0.258,0.19,15.184,0.367,6.32,19.9,11.2,2.6,246.0,11.5
14/10/2024,16:00:51,10.33,397,0.286,0.258,0.19,15.186,0.368,6.31,20.4,11.4,2.7,295.2,11.5
14/10/2024,16:15:50,10.32,397,0.286,0.258,0.19,15.185,0.367,6.30,20.7,11.0,2.6,265.3,11.5
14/10/2024,16:30:50,10.30,397,0.285,0.258,0.19,15.181,0.365,6.29,20.9,12.1,2.8,427.6,11.5
14/10/2024,16:45:50,10.31,397,0.285,0.258,0.19,15.175,0.361,6.29,21.0,11.3,2.6,381.3,11.5
14/10/2024,17:00:50,10.32,396,0.285,0.258,0.19,15.174,0.360,6.29,21.1,11.5,2.7,429.2,11.5
14/10/2024,17:15:51,10.31,396,0.285,0.257,0.19,15.175,0.361,6.28,21.4,11.9,2.8,353.5,11.5
14/10/2024,17:30:51,10.31,396,0.285,0.257,0.19,15.172,0.359,6.27,21.7,11.4,2.7,509.4,11.5
14/10/2024,17:45:51,10.30,396,0.285,0.257,0.19,15.174,0.360,6.27,21.8,11.4,2.7,411.0,11.5
14/10/2024,18:00:51,10.30,395,0.284,0.257,0.19,15.174,0.360,6.27,21.8,11.1,2.6,422.7,11.5
14/10/2024,18:15:51,10.28,395,0.284,0.257,0.19,15.175,0.361,6.26,22.0,11.4,2.7,372.3,11.5
14/10/2024,18:30:50,10.27,395,0.284,0.257,0.19,15.174,0.360,6.26,22.1,11.8,2.8,383.8,11.5
14/10/2024,18:45:50,10.26,395,0.284,0.257,0.19,15.173,0.359,6.26,22.0,11.5,2.7,429.8,11.4
14/10/2024,19:00:51,10.24,395,0.284,0.257,0.19,15.172,0.359,6.25,22.2,11.8,2.7,385.6,11.4
14/10/2024,19:15:51,10.22,395,0.283,0.257,0.19,15.171,0.358,6.25,22.3,11.8,2.7,426.8,11.5
14/10/2024,19:30:51,10.20,395,0.283,0.257,0.19,15.169,0.356,6.25,22.3,11.3,2.6,342.1,11.5
14/10/2024,19:45:51,10.18,395,0.283,0.257,0.19,15.170,0.357,6.25,22.2,11.2,2.6,531.3,11.5
14/10/2024,20:00:51,10.16,395,0.283,0.257,0.19,15.171,0.358,6.25,22.3,11.0,2.6,461.9,11.5
14/10/2024,20:15:51,10.14,395,0.283,0.257,0.19,15.169,0.357,6.25,22.2,12.3,2.9,408.8,11.4
14/10/2024,20:30:51,10.12,395,0.283,0.257,0.19,15.170,0.357,6.25,22.2,11.4,2.7,334.5,11.5
14/10/2024,20:45:51,10.10,395,0.282,0.257,0.19,15.169,0.357,6.26,22.1,11.5,2.7,476.5,11.5
14/10/2024,21:00:51,10.08,395,0.282,0.257,0.19,15.167,0.355,6.26,21.9,11.7,2.7,494.1,11.4
14/10/2024,21:15:50,10.05,395,0.282,0.257,0.19,15.167,0.355,6.27,21.6,11.2,2.6,652.1,11.5
14/10/2024,21:30:50,10.03,395,0.282,0.257,0.19,15.165,0.354,6.28,21.4,11.8,2.8,442.0,11.5
14/10/2024,21:45:51,10.00,395,0.282,0.257,0.19,15.166,0.354,6.27,21.5,12.1,2.8,361.2,11.4
14/10/2024,22:00:51,9.98,395,0.282,0.257,0.19,15.166,0.354,6.28,21.4,12.1,2.8,484.3,11.4
14/10/2024,22:15:51,9.97,395,0.282,0.257,0.19,15.163,0.352,6.28,21.2,11.9,2.8,432.9,11.5
14/10/2024,22:30:50,9.97,395,0.282,0.257,0.19,15.161,0.351,6.29,20.9,12.5,2.9,472.3,11.4
14/10/2024,22:45:50,9.96,396,0.282,0.257,0.19,15.158,0.349,6.29,20.8,12.3,2.9,519.1,11.4
14/10/2024,23:00:51,9.95,396,0.282,0.257,0.19,15.154,0.346,6.29,20.9,12.3,2.9,720.0,11.5
14/10/2024,23:15:51,9.92,396,0.282,0.257,0.19,15.154,0.346,6.29,20.9,12.0,2.8,571.1,11.4
14/10/2024,23:30:51,9.90,396,0.282,0.257,0.19,15.153,0.345,6.29,20.8,12.0,2.8,426.6,11.5
14/10/2024,23:45:50,9.87,396,0.282,0.258,0.19,15.150,0.343,6.30,20.5,12.7,3.0,331.8,11.4
15/10/2024,00:00:51,9.84,396,0.282,0.258,0.19,15.149,0.343,6.31,20.3,12.5,2.9,606.6,11.5
15/10/2024,00:15:51,9.81,396,0.281,0.258,0.19,15.149,0.343,6.31,20.2,11.3,2.6,445.5,11.5
15/10/2024,00:30:50,9.78,397,0.281,0.258,0.19,15.148,0.342,6.32,19.9,11.7,2.7,457.7,11.5
15/10/2024,00:45:51,9.75,397,0.281,0.258,0.19,15.146,0.341,6.32,19.8,11.9,2.8,528.3,11.4
15/10/2024,01:00:51,9.73,397,0.281,0.258,0.19,15.146,0.340,6.33,19.5,11.4,2.7,643.4,11.4
15/10/2024,01:15:51,9.71,397,0.281,0.258,0.19,15.146,0.340,6.34,19.2,11.6,2.7,489.8,11.5
15/10/2024,01:30:51,9.70,397,0.281,0.258,0.19,15.146,0.341,6.35,19.0,11.8,2.8,818.9,11.5
15/10/2024,01:45:51,9.70,397,0.281,0.258,0.19,15.146,0.341,6.35,18.8,11.5,2.7,585.3,11.4
15/10/2024,02:00:50,9.71,398,0.282,0.259,0.19,15.144,0.339,6.36,18.6,12.1,2.8,498.4,11.5
15/10/2024,02:15:50,9.71,398,0.282,0.258,0.19,15.142,0.338,6.36,18.7,12.3,2.9,350.6,11.4
15/10/2024,02:30:50,9.71,398,0.282,0.259,0.19,15.137,0.334,6.36,18.6,11.8,2.7,409.2,11.5
15/10/2024,02:45:50,9.72,398,0.282,0.259,0.19,15.134,0.332,6.36,18.7,12.0,2.8,364.6,11.4
15/10/2024,03:00:50,9.72,398,0.282,0.259,0.19,15.130,0.329,6.36,18.7,11.6,2.7,438.9,11.5
15/10/2024,03:15:50,9.72,398,0.282,0.259,0.19,15.127,0.327,6.35,18.8,12.7,3.0,709.0,11.4
15/10/2024,03:30:51,9.71,398,0.282,0.259,0.19,15.121,0.322,6.35,18.9,11.7,2.7,592.7,11.4
15/10/2024,03:45:51,9.71,398,0.282,0.259,0.19,15.117,0.320,6.35,18.9,11.8,2.7,567.6,11.4
15/10/2024,04:00:51,9.71,399,0.282,0.259,0.19,15.114,0.317,6.35,19.0,11.4,2.7,342.0,11.5
15/10/2024,04:15:51,9.71,398,0.282,0.259,0.19,15.111,0.315,6.35,19.0,12.2,2.9,642.5,11.5
15/10/2024,04:30:51,9.71,398,0.282,0.259,0.19,15.109,0.314,6.35,18.9,11.5,2.7,945.8,11.5
15/10/2024,04:45:51,9.71,399,0.282,0.259,0.19,15.106,0.312,6.35,18.9,12.0,2.8,452.5,11.5
15/10/2024,05:00:51,9.71,399,0.282,0.259,0.19,15.103,0.310,6.35,18.8,12.2,2.9,344.1,11.5
15/10/2024,05:15:51,9.71,399,0.282,0.259,0.19,15.101,0.309,6.35,18.8,11.8,2.8,518.4,11.4
15/10/2024,05:30:50,9.72,399,0.282,0.259,0.19,15.098,0.307,6.36,18.7,12.2,2.8,753.1,11.5
15/10/2024,05:45:50,9.72,399,0.282,0.259,0.19,15.096,0.305,6.35,18.8,11.8,2.7,900.2,11.4
15/10/2024,06:00:51,9.73,399,0.282,0.259,0.19,15.092,0.302,6.35,18.9,11.7,2.7,547.3,11.4
15/10/2024,06:15:50,9.73,399,0.282,0.259,0.19,15.089,0.300,6.35,18.9,11.7,2.7,583.8,11.4
15/10/2024,06:30:50,9.73,398,0.282,0.259,0.19,15.085,0.297,6.35,18.9,12.6,2.9,607.9,11.4
15/10/2024,06:45:51,9.74,398,0.282,0.259,0.19,15.083,0.296,6.34,19.1,12.5,2.9,658.3,11.5
15/10/2024,07:00:50,9.73,398,0.282,0.259,0.19,15.080,0.294,6.35,19.0,11.7,2.7,650.1,11.4
15/10/2024,07:15:50,9.74,398,0.282,0.259,0.19,15.077,0.292,6.35,18.9,11.3,2.7,671.3,11.4
15/10/2024,07:30:50,9.74,398,0.282,0.259,0.19,15.075,0.290,6.35,19.0,11.4,2.7,518.3,11.4
15/10/2024,07:45:51,9.74,398,0.282,0.259,0.19,15.072,0.288,6.34,19.2,11.7,2.7,679.0,11.4
15/10/2024,08:00:51,9.74,398,0.282,0.259,0.19,15.071,0.288,6.34,19.2,12.1,2.8,489.8,11.4
15/10/2024,08:15:51,9.75,398,0.282,0.259,0.19,15.072,0.288,6.34,19.3,12.1,2.8,662.0,11.5
15/10/2024,08:30:50,9.75,398,0.282,0.259,0.19,15.071,0.287,6.34,19.1,11.6,2.7,305.7,11.4
15/10/2024,08:45:51,9.76,398,0.282,0.259,0.19,15.067,0.285,6.34,19.3,11.5,2.7,586.8,11.4
15/10/2024,09:00:51,9.77,398,0.282,0.259,0.19,15.066,0.284,6.33,19.4,11.9,2.8,339.8,11.5
15/10/2024,09:15:51,9.78,398,0.282,0.259,0.19,15.064,0.283,6.33,19.5,12.2,2.9,371.0,11.4
15/10/2024,09:30:51,9.80,398,0.282,0.259,0.19,15.063,0.282,6.34,19.3,13.0,3.0,202.5,11.5
15/10/2024,09:45:51,9.82,398,0.282,0.259,0.19,15.061,0.280,6.34,19.4,12.6,2.9,890.9,11.5
15/10/2024,10:00:51,9.84,398,0.283,0.259,0.19,15.061,0.281,6.33,19.5,12.8,3.0,266.0,11.5
15/10/2024,10:15:51,9.86,398,0.283,0.259,0.19,15.058,0.278,6.33,19.6,12.3,2.9,506.7,11.4
15/10/2024,10:30:51,9.88,398,0.283,0.258,0.19,15.053,0.275,6.33,19.7,12.3,2.9,350.5,11.4
15/10/2024,10:45:51,9.91,397,0.283,0.258,0.19,15.050,0.273,6.33,19.8,13.8,3.2,309.0,11.4
15/10/2024,11:00:50,9.94,397,0.283,0.258,0.19,15.051,0.273,6.33,19.7,12.1,2.8,218.3,11.4
15/10/2024,11:15:51,9.98,397,0.283,0.258,0.19,15.047,0.270,6.32,20.1,11.9,2.8,270.8,11.5
15/10/2024,11:30:51,10.01,397,0.283,0.258,0.19,15.044,0.269,6.31,20.3,13.0,3.0,267.6,11.5
15/10/2024,11:45:50,10.05,397,0.284,0.258,0.19,15.046,0.270,6.31,20.3,12.8,3.0,207.1,11.4
15/10/2024,12:00:51,10.08,397,0.284,0.258,0.19,15.044,0.268,6.30,20.6,12.6,2.9,185.1,11.4
15/10/2024,12:15:51,10.12,397,0.284,0.258,0.19,15.039,0.265,6.30,20.8,12.8,3.0,136.3,11.5
15/10/2024,12:30:50,10.16,397,0.284,0.258,0.19,15.038,0.264,6.30,20.8,12.8,3.0,517.9,11.4
15/10/2024,12:45:51,10.21,397,0.285,0.258,0.19,15.038,0.264,6.29,21.1,12.1,2.8,328.7,11.4
15/10/2024,13:00:51,10.26,397,0.285,0.258,0.19,15.031,0.259,6.28,21.2,13.1,3.1,324.2,11.4
15/10/2024,13:15:50,10.30,397,0.285,0.258,0.19,15.032,0.260,6.28,21.3,12.8,3.0,433.0,11.5
15/10/2024,13:30:51,10.34,397,0.286,0.258,0.19,15.027,0.256,6.26,22.0,12.9,3.0,226.3,11.4
15/10/2024,13:45:50,10.37,397,0.286,0.258,0.19,15.025,0.255,6.26,21.9,12.8,3.0,583.3,11.4
15/10/2024,14:00:51,10.40,397,0.286,0.258,0.19,15.022,0.253,6.24,22.6,11.9,2.8,169.9,11.4
15/10/2024,14:15:51,10.43,397,0.286,0.258,0.19,15.018,0.250,6.23,22.9,13.5,3.2,147.3,11.5
15/10/2024,14:30:51,10.45,397,0.287,0.258,0.19,15.013,0.247,6.23,23.1,12.9,3.0,170.8,11.4
15/10/2024,14:45:51,10.47,397,0.287,0.258,0.19,15.008,0.243,6.22,23.5,12.6,3.0,274.0,11.5
15/10/2024,15:00:51,10.47,397,0.287,0.258,0.19,15.006,0.242,6.20,24.0,13.1,3.1,196.7,11.5
15/10/2024,15:15:50,10.48,397,0.287,0.258,0.19,15.004,0.240,6.20,24.0,13.2,3.1,175.9,11.4
15/10/2024,15:30:51,10.49,397,0.287,0.258,0.19,15.000,0.238,6.19,24.3,12.6,3.0,168.9,11.4
15/10/2024,15:45:50,10.49,398,0.287,0.258,0.19,14.997,0.235,6.19,24.4,12.6,3.0,216.1,11.4
15/10/2024,16:00:51,10.51,398,0.288,0.259,0.19,14.993,0.233,6.18,24.6,12.6,3.0,208.1,11.5
15/10/2024,16:15:51,10.52,398,0.288,0.259,0.19,14.988,0.229,6.19,24.5,12.3,2.9,226.4,11.4
