      Date,    Time,Temp,SpCond,Turbidity,DateTime
18/10/2024,17:30:51,11.69,413,68.6,10/18/2024 17:30:00
18/10/2024,17:45:51,11.68,413,226,10/18/2024 17:45:00
18/10/2024,18:00:51,11.66,413,197.5,10/18/2024 18:00:00
18/10/2024,18:15:51,11.65,413,250.1,10/18/2024 18:15:00
18/10/2024,18:30:50,11.63,413,206.4,10/18/2024 18:30:00
18/10/2024,18:45:51,11.62,412,211.4,10/18/2024 18:45:00
18/10/2024,19:00:51,11.61,412,161.5,10/18/2024 19:00:00
18/10/2024,19:15:51,11.6,412,127.7,10/18/2024 19:15:00
18/10/2024,19:30:51,11.59,412,142.5,10/18/2024 19:30:00
18/10/2024,19:45:50,11.58,411,245.4,10/18/2024 19:45:00
18/10/2024,20:00:51,11.58,411,156.8,10/18/2024 20:00:00
18/10/2024,20:15:51,11.58,410,175.2,10/18/2024 20:15:00
18/10/2024,20:30:50,11.57,410,273.1,10/18/2024 20:30:00
18/10/2024,20:45:51,11.56,410,267.3,10/18/2024 20:45:00
18/10/2024,21:00:50,11.55,409,339.4,10/18/2024 21:00:00
18/10/2024,21:15:51,11.54,409,298,10/18/2024 21:15:00
18/10/2024,21:30:51,11.52,409,325.1,10/18/2024 21:30:00
18/10/2024,21:45:51,11.49,409,293.6,10/18/2024 21:45:00
18/10/2024,22:00:51,11.48,408,588.9,10/18/2024 22:00:00
18/10/2024,22:15:51,11.46,408,342.7,10/18/2024 22:15:00
18/10/2024,22:30:51,11.44,409,303.8,10/18/2024 22:30:00
18/10/2024,22:45:51,11.42,409,461.3,10/18/2024 22:45:00
18/10/2024,23:00:51,11.4,409,794.7,10/18/2024 23:00:00
18/10/2024,23:15:51,11.4,410,180.5,10/18/2024 23:15:00
18/10/2024,23:30:51,11.39,410,394.7,10/18/2024 23:30:00
18/10/2024,23:45:51,11.39,411,332.8,10/18/2024 23:45:00
19/10/2024,00:00:50,11.37,411,247.1,10/19/2024 00:00:00
19/10/2024,00:15:51,11.35,412,16.9,10/19/2024 00:15:00
19/10/2024,00:30:50,11.32,412,443.7,10/19/2024 00:30:00
19/10/2024,00:45:51,11.3,415,216.3,10/19/2024 00:45:00
19/10/2024,01:00:51,11.27,413,337,10/19/2024 01:00:00
19/10/2024,01:15:51,11.25,414,147.1,10/19/2024 01:15:00
19/10/2024,01:30:51,11.22,414,162.6,10/19/2024 01:30:00
19/10/2024,01:45:51,11.19,415,202.3,10/19/2024 01:45:00
19/10/2024,02:00:51,11.18,415,241.9,10/19/2024 02:00:00
19/10/2024,02:15:51,11.17,416,162.6,10/19/2024 02:15:00
19/10/2024,02:30:51,11.16,416,200.8,10/19/2024 02:30:00
19/10/2024,02:45:51,11.14,416,116.7,10/19/2024 02:45:00
19/10/2024,03:00:51,11.12,417,142.2,10/19/2024 03:00:00
19/10/2024,03:15:51,11.1,417,252.8,10/19/2024 03:15:00
19/10/2024,03:30:51,11.07,418,265.7,10/19/2024 03:30:00
19/10/2024,03:45:51,11.05,418,250.6,10/19/2024 03:45:00
19/10/2024,04:00:51,11.02,418,317.9,10/19/2024 04:00:00
19/10/2024,04:15:51,11,419,240.9,10/19/2024 04:15:00
19/10/2024,04:30:51,10.97,419,215.5,10/19/2024 04:30:00
19/10/2024,04:45:51,10.94,421,350.1,10/19/2024 04:45:00
19/10/2024,05:00:51,10.92,422,162.4,10/19/2024 05:00:00
19/10/2024,05:15:51,10.9,421,88.8,10/19/2024 05:15:00
19/10/2024,05:30:51,10.88,419,111,10/19/2024 05:30:00
19/10/2024,05:45:51,10.85,422,619.7,10/19/2024 05:45:00
19/10/2024,06:00:51,10.82,422,529.6,10/19/2024 06:00:00
19/10/2024,06:15:51,10.8,422,217.8,10/19/2024 06:15:00
19/10/2024,06:30:51,10.77,422,186.7,10/19/2024 06:30:00
19/10/2024,06:45:51,10.74,422,579.6,10/19/2024 06:45:00
19/10/2024,07:00:50,10.71,424,298.8,10/19/2024 07:00:00
19/10/2024,07:15:51,10.68,424,121.2,10/19/2024 07:15:00
19/10/2024,07:30:51,10.65,421,238,10/19/2024 07:30:00
19/10/2024,07:45:51,10.63,422,69.7,10/19/2024 07:45:00
19/10/2024,08:00:51,10.6,420,94.3,10/19/2024 08:00:00
19/10/2024,08:15:51,10.57,420,529.7,10/19/2024 08:15:00
19/10/2024,08:30:50,10.54,422,548.7,10/19/2024 08:30:00
19/10/2024,08:45:50,10.52,422,487.5,10/19/2024 08:45:00
19/10/2024,09:00:51,10.49,420,189.2,10/19/2024 09:00:00
19/10/2024,09:15:51,10.47,420,142.5,10/19/2024 09:15:00
19/10/2024,09:30:51,10.46,422,319.5,10/19/2024 09:30:00
19/10/2024,09:45:51,10.46,422,258.3,10/19/2024 09:45:00
19/10/2024,10:00:51,10.46,421,203,10/19/2024 10:00:00
19/10/2024,10:15:51,10.47,421,213,10/19/2024 10:15:00
19/10/2024,10:30:51,10.48,422,434.4,10/19/2024 10:30:00
19/10/2024,10:45:51,10.5,422,374.2,10/19/2024 10:45:00
19/10/2024,11:00:51,10.52,421,272.2,10/19/2024 11:00:00
19/10/2024,11:15:51,10.55,422,313.9,10/19/2024 11:15:00
19/10/2024,11:30:51,10.59,422,612,10/19/2024 11:30:00
19/10/2024,11:45:51,10.64,421,173.7,10/19/2024 11:45:00
19/10/2024,12:00:51,10.69,423,331.9,10/19/2024 12:00:00
19/10/2024,12:15:50,10.74,424,440.1,10/19/2024 12:15:00
19/10/2024,12:30:51,10.8,423,500.3,10/19/2024 12:30:00
19/10/2024,12:45:51,10.85,420,430.4,10/19/2024 12:45:00
19/10/2024,13:00:51,10.9,421,390.6,10/19/2024 13:00:00
19/10/2024,13:15:51,10.95,421,232.9,10/19/2024 13:15:00
19/10/2024,13:30:51,10.98,420,174.6,10/19/2024 13:30:00
19/10/2024,13:45:51,11.02,420,194.1,10/19/2024 13:45:00
19/10/2024,14:00:51,11.06,420,69.7,10/19/2024 14:00:00
19/10/2024,14:15:51,11.09,420,80.1,10/19/2024 14:15:00
19/10/2024,14:30:51,11.14,419,86.3,10/19/2024 14:30:00
19/10/2024,14:45:51,11.19,419,221.8,10/19/2024 14:45:00
19/10/2024,15:00:51,11.24,419,105.3,10/19/2024 15:00:00
19/10/2024,15:15:51,11.27,419,126.7,10/19/2024 15:15:00
19/10/2024,15:30:51,11.3,419,133.6,10/19/2024 15:30:00
19/10/2024,15:45:51,11.32,419,101.9,10/19/2024 15:45:00
19/10/2024,16:00:50,11.34,419,95,10/19/2024 16:00:00
19/10/2024,16:15:51,11.36,419,265.6,10/19/2024 16:15:00
19/10/2024,16:30:51,11.39,419,265.8,10/19/2024 16:30:00
19/10/2024,16:45:51,11.4,419,84.7,10/19/2024 16:45:00
19/10/2024,17:00:51,11.41,420,115.9,10/19/2024 17:00:00
19/10/2024,17:15:51,11.42,420,128.7,10/19/2024 17:15:00
19/10/2024,17:30:50,11.41,420,92,10/19/2024 17:30:00
19/10/2024,17:45:50,11.4,421,88,10/19/2024 17:45:00
19/10/2024,18:00:50,11.39,421,58.5,10/19/2024 18:00:00
19/10/2024,18:15:51,11.38,422,59.3,10/19/2024 18:15:00
19/10/2024,18:30:51,11.36,422,94.9,10/19/2024 18:30:00
19/10/2024,18:45:51,11.34,423,71.7,10/19/2024 18:45:00
19/10/2024,19:00:51,11.32,423,57.3,10/19/2024 19:00:00
19/10/2024,19:15:51,11.3,424,106.5,10/19/2024 19:15:00
19/10/2024,19:30:51,11.28,424,87.9,10/19/2024 19:30:00
19/10/2024,19:45:51,11.26,425,121.7,10/19/2024 19:45:00
19/10/2024,20:00:51,11.25,426,69.9,10/19/2024 20:00:00
19/10/2024,20:15:51,11.23,426,87,10/19/2024 20:15:00
19/10/2024,20:30:51,11.22,427,61.9,10/19/2024 20:30:00
19/10/2024,20:45:51,11.2,427,49.8,10/19/2024 20:45:00
19/10/2024,21:00:51,11.18,428,107.9,10/19/2024 21:00:00
19/10/2024,21:15:51,11.16,428,150,10/19/2024 21:15:00
19/10/2024,21:30:51,11.14,429,188.9,10/19/2024 21:30:00
19/10/2024,21:45:51,11.12,429,171.8,10/19/2024 21:45:00
19/10/2024,22:00:51,11.11,430,227.8,10/19/2024 22:00:00
19/10/2024,22:15:51,11.09,430,245.3,10/19/2024 22:15:00
19/10/2024,22:30:51,11.08,431,100.7,10/19/2024 22:30:00
19/10/2024,22:45:51,11.06,431,103.8,10/19/2024 22:45:00
19/10/2024,23:00:51,11.05,431,152.2,10/19/2024 23:00:00
19/10/2024,23:15:51,11.04,432,130.5,10/19/2024 23:15:00
19/10/2024,23:30:51,11.03,432,179.9,10/19/2024 23:30:00
19/10/2024,23:45:51,11.01,433,79.7,10/19/2024 23:45:00
20/10/2024,00:00:50,11,433,179.9,10/20/2024 00:00:00
20/10/2024,00:15:51,10.99,434,240.9,10/20/2024 00:15:00
20/10/2024,00:30:51,10.97,434,154.2,10/20/2024 00:30:00
20/10/2024,00:45:51,10.96,434,165.5,10/20/2024 00:45:00
20/10/2024,01:00:50,10.95,435,57.9,10/20/2024 01:00:00
20/10/2024,01:15:51,10.95,435,168.4,10/20/2024 01:15:00
20/10/2024,01:30:51,10.94,435,250.8,10/20/2024 01:30:00
20/10/2024,01:45:51,10.93,435,211.4,10/20/2024 01:45:00
20/10/2024,02:00:51,10.92,436,146.9,10/20/2024 02:00:00
20/10/2024,02:15:51,10.91,436,180.4,10/20/2024 02:15:00
20/10/2024,02:30:50,10.91,436,195.3,10/20/2024 02:30:00
20/10/2024,02:45:50,10.9,436,167,10/20/2024 02:45:00
20/10/2024,03:00:50,10.89,437,271.3,10/20/2024 03:00:00
20/10/2024,03:15:51,10.89,437,246.1,10/20/2024 03:15:00
20/10/2024,03:30:51,10.88,437,251,10/20/2024 03:30:00
20/10/2024,03:45:51,10.86,437,190,10/20/2024 03:45:00
20/10/2024,04:00:50,10.86,437,97.1,10/20/2024 04:00:00
20/10/2024,04:15:51,10.85,437,284.8,10/20/2024 04:15:00
20/10/2024,04:30:51,10.84,437,171.5,10/20/2024 04:30:00
20/10/2024,04:45:51,10.84,437,162.1,10/20/2024 04:45:00
20/10/2024,05:00:51,10.84,437,126.9,10/20/2024 05:00:00
20/10/2024,05:15:51,10.84,437,48.2,10/20/2024 05:15:00
20/10/2024,05:30:51,10.85,437,241.5,10/20/2024 05:30:00
20/10/2024,05:45:51,10.85,437,165.5,10/20/2024 05:45:00
20/10/2024,06:00:51,10.84,437,169.6,10/20/2024 06:00:00
20/10/2024,06:15:51,10.84,437,191.4,10/20/2024 06:15:00
20/10/2024,06:30:50,10.84,437,122.1,10/20/2024 06:30:00
20/10/2024,06:45:51,10.85,437,101,10/20/2024 06:45:00
20/10/2024,07:00:50,10.86,437,131.1,10/20/2024 07:00:00
20/10/2024,07:15:50,10.87,437,107.6,10/20/2024 07:15:00
20/10/2024,07:30:51,10.87,437,174,10/20/2024 07:30:00
20/10/2024,07:45:51,10.87,437,203.6,10/20/2024 07:45:00
20/10/2024,08:00:50,10.87,436,132.5,10/20/2024 08:00:00
20/10/2024,08:15:51,10.86,436,87.3,10/20/2024 08:15:00
20/10/2024,08:30:50,10.86,436,159.5,10/20/2024 08:30:00
20/10/2024,08:45:51,10.85,436,89.6,10/20/2024 08:45:00
20/10/2024,09:00:51,10.86,436,91.9,10/20/2024 09:00:00
20/10/2024,09:15:51,10.86,436,123.7,10/20/2024 09:15:00
20/10/2024,09:30:51,10.87,435,166.4,10/20/2024 09:30:00
20/10/2024,09:45:51,10.88,435,157.5,10/20/2024 09:45:00
20/10/2024,10:00:51,10.89,435,107.2,10/20/2024 10:00:00
20/10/2024,10:15:51,10.91,434,75.7,10/20/2024 10:15:00
20/10/2024,10:30:51,10.93,434,127.8,10/20/2024 10:30:00
20/10/2024,10:45:50,10.96,434,75.8,10/20/2024 10:45:00
20/10/2024,11:00:50,10.98,434,126.8,10/20/2024 11:00:00
20/10/2024,11:15:50,11,434,72.8,10/20/2024 11:15:00
20/10/2024,11:30:51,11.02,433,47.2,10/20/2024 11:30:00
20/10/2024,11:45:51,11.05,433,45.5,10/20/2024 11:45:00
20/10/2024,12:00:51,11.07,433,93.9,10/20/2024 12:00:00
20/10/2024,12:15:51,11.08,433,72.5,10/20/2024 12:15:00
20/10/2024,12:30:50,11.09,433,68.7,10/20/2024 12:30:00
20/10/2024,12:45:51,11.11,433,96.1,10/20/2024 12:45:00
20/10/2024,13:00:51,11.12,432,70.7,10/20/2024 13:00:00
20/10/2024,13:15:51,11.12,432,43.2,10/20/2024 13:15:00
20/10/2024,13:30:51,11.12,432,266.7,10/20/2024 13:30:00
20/10/2024,13:45:51,11.11,432,290.2,10/20/2024 13:45:00
20/10/2024,14:00:51,11.11,432,186,10/20/2024 14:00:00
20/10/2024,14:15:51,11.11,432,154.8,10/20/2024 14:15:00
20/10/2024,14:30:51,11.12,432,70.2,10/20/2024 14:30:00
20/10/2024,14:45:51,11.12,432,78.9,10/20/2024 14:45:00
20/10/2024,15:00:51,11.12,432,153.3,10/20/2024 15:00:00
20/10/2024,15:15:51,11.13,432,22.8,10/20/2024 15:15:00
20/10/2024,15:30:51,11.13,432,107.1,10/20/2024 15:30:00
20/10/2024,15:45:51,11.13,432,70.6,10/20/2024 15:45:00
20/10/2024,16:00:51,11.13,432,109.1,10/20/2024 16:00:00
20/10/2024,16:15:50,11.13,432,96.5,10/20/2024 16:15:00
20/10/2024,16:30:50,11.13,432,192,10/20/2024 16:30:00
20/10/2024,16:45:51,11.13,432,174.3,10/20/2024 16:45:00
20/10/2024,17:00:51,11.13,432,54.3,10/20/2024 17:00:00
20/10/2024,17:15:51,11.13,432,139.8,10/20/2024 17:15:00
20/10/2024,17:30:50,11.12,433,25.3,10/20/2024 17:30:00
20/10/2024,17:45:51,11.12,433,101.1,10/20/2024 17:45:00
20/10/2024,18:00:51,11.12,433,65.4,10/20/2024 18:00:00
20/10/2024,18:15:51,11.11,433,74.1,10/20/2024 18:15:00
20/10/2024,18:30:51,11.1,434,131.7,10/20/2024 18:30:00
20/10/2024,18:45:51,11.09,434,59.6,10/20/2024 18:45:00
20/10/2024,19:00:51,11.08,434,72.3,10/20/2024 19:00:00
20/10/2024,19:15:51,11.07,435,143.9,10/20/2024 19:15:00
20/10/2024,19:30:51,11.05,435,66.9,10/20/2024 19:30:00
20/10/2024,19:45:51,11.04,435,90.8,10/20/2024 19:45:00
20/10/2024,20:00:51,11.03,435,137.5,10/20/2024 20:00:00
20/10/2024,20:15:51,11.02,435,99,10/20/2024 20:15:00
20/10/2024,20:30:51,11.01,435,119.8,10/20/2024 20:30:00
20/10/2024,20:45:51,11,435,87.6,10/20/2024 20:45:00
20/10/2024,21:00:51,10.98,435,84.2,10/20/2024 21:00:00
20/10/2024,21:15:51,10.98,435,107.7,10/20/2024 21:15:00
20/10/2024,21:30:51,10.98,435,52.8,10/20/2024 21:30:00
20/10/2024,21:45:51,10.98,435,338,10/20/2024 21:45:00
20/10/2024,22:00:50,10.98,435,87.2,10/20/2024 22:00:00
20/10/2024,22:15:51,10.97,435,82.8,10/20/2024 22:15:00
20/10/2024,22:30:50,10.96,435,6.8,10/20/2024 22:30:00
20/10/2024,22:45:50,10.96,436,55.1,10/20/2024 22:45:00
20/10/2024,23:00:50,10.95,436,61.5,10/20/2024 23:00:00
20/10/2024,23:15:51,10.94,436,189.3,10/20/2024 23:15:00
20/10/2024,23:30:51,10.92,436,113.8,10/20/2024 23:30:00
20/10/2024,23:45:51,10.91,436,69.3,10/20/2024 23:45:00
21/10/2024,00:00:51,10.9,436,57,10/21/2024 00:00:00
21/10/2024,00:15:51,10.88,436,51.2,10/21/2024 00:15:00
21/10/2024,00:30:51,10.87,436,104.6,10/21/2024 00:30:00
21/10/2024,00:45:51,10.85,436,49.8,10/21/2024 00:45:00
21/10/2024,01:00:51,10.84,436,107.3,10/21/2024 01:00:00
21/10/2024,01:15:51,10.83,436,119.6,10/21/2024 01:15:00
21/10/2024,01:30:51,10.82,436,193.6,10/21/2024 01:30:00
21/10/2024,01:45:51,10.81,436,13,10/21/2024 01:45:00
21/10/2024,02:00:50,10.8,436,19.5,10/21/2024 02:00:00
21/10/2024,02:15:51,10.78,437,21,10/21/2024 02:15:00
21/10/2024,02:30:51,10.76,437,22.5,10/21/2024 02:30:00
21/10/2024,02:45:50,10.74,437,21,10/21/2024 02:45:00
21/10/2024,03:00:50,10.72,437,22.5,10/21/2024 03:00:00
21/10/2024,03:15:50,10.7,438,24.5,10/21/2024 03:15:00
21/10/2024,03:30:51,10.69,438,6.8,10/21/2024 03:30:00
21/10/2024,03:45:50,10.67,439,9.4,10/21/2024 03:45:00
21/10/2024,04:00:51,10.65,439,28.6,10/21/2024 04:00:00
21/10/2024,04:15:51,10.64,440,21.6,10/21/2024 04:15:00
21/10/2024,04:30:51,10.63,441,42.2,10/21/2024 04:30:00
21/10/2024,04:45:51,10.61,441,23,10/21/2024 04:45:00
21/10/2024,05:00:51,10.6,441,24.8,10/21/2024 05:00:00
21/10/2024,05:15:51,10.58,442,13.3,10/21/2024 05:15:00
21/10/2024,05:30:51,10.58,442,28.1,10/21/2024 05:30:00
21/10/2024,05:45:51,10.56,442,17,10/21/2024 05:45:00
21/10/2024,06:00:51,10.55,443,23.5,10/21/2024 06:00:00
21/10/2024,06:15:51,10.53,443,19.5,10/21/2024 06:15:00
21/10/2024,06:30:51,10.53,442,26.4,10/21/2024 06:30:00
21/10/2024,06:45:50,10.52,442,24.4,10/21/2024 06:45:00
21/10/2024,07:00:50,10.52,442,20,10/21/2024 07:00:00
21/10/2024,07:15:51,10.5,442,19.5,10/21/2024 07:15:00
21/10/2024,07:30:51,10.49,441,70.2,10/21/2024 07:30:00
21/10/2024,07:45:51,10.48,440,35.8,10/21/2024 07:45:00
21/10/2024,08:00:51,10.46,440,48.7,10/21/2024 08:00:00
21/10/2024,08:15:51,10.44,439,406.6,10/21/2024 08:15:00
21/10/2024,08:30:51,10.43,438,37,10/21/2024 08:30:00
21/10/2024,08:45:51,10.42,437,169.6,10/21/2024 08:45:00
21/10/2024,09:00:51,10.42,437,131.5,10/21/2024 09:00:00
21/10/2024,09:15:50,10.42,436,269.7,10/21/2024 09:15:00
21/10/2024,09:30:51,10.42,435,86.7,10/21/2024 09:30:00
21/10/2024,09:45:51,10.43,434,185.1,10/21/2024 09:45:00
21/10/2024,10:00:51,10.44,433,174.4,10/21/2024 10:00:00
21/10/2024,10:15:50,10.44,432,99,10/21/2024 10:15:00
21/10/2024,10:30:50,10.45,431,140.1,10/21/2024 10:30:00
21/10/2024,10:45:51,10.46,430,186.2,10/21/2024 10:45:00
21/10/2024,11:00:51,10.49,429,133.1,10/21/2024 11:00:00
21/10/2024,11:15:51,10.51,428,313.4,10/21/2024 11:15:00
21/10/2024,11:30:51,10.53,427,128.7,10/21/2024 11:30:00
21/10/2024,11:45:51,10.55,427,138.4,10/21/2024 11:45:00
21/10/2024,12:00:51,10.57,426,175,10/21/2024 12:00:00
21/10/2024,12:15:51,10.61,425,175.7,10/21/2024 12:15:00
21/10/2024,12:30:51,10.66,424,351.2,10/21/2024 12:30:00
21/10/2024,12:45:51,10.72,424,134.9,10/21/2024 12:45:00
21/10/2024,13:00:51,10.77,423,477.4,10/21/2024 13:00:00
21/10/2024,13:15:51,10.81,423,52.3,10/21/2024 13:15:00
21/10/2024,13:30:51,10.86,422,138.7,10/21/2024 13:30:00
21/10/2024,13:45:51,10.88,421,202.9,10/21/2024 13:45:00
21/10/2024,14:00:51,10.88,420,296.5,10/21/2024 14:00:00
21/10/2024,14:15:51,10.9,419,130.6,10/21/2024 14:15:00
21/10/2024,14:30:51,10.9,418,70.6,10/21/2024 14:30:00
21/10/2024,14:45:51,10.92,417,371.7,10/21/2024 14:45:00
21/10/2024,15:00:50,10.95,416,404.7,10/21/2024 15:00:00
21/10/2024,15:15:50,10.97,414,316.8,10/21/2024 15:15:00
21/10/2024,15:30:50,10.98,413,181.1,10/21/2024 15:30:00
21/10/2024,15:45:51,10.98,413,149.5,10/21/2024 15:45:00
21/10/2024,16:00:51,10.98,412,188.9,10/21/2024 16:00:00
21/10/2024,16:15:51,10.97,411,116.1,10/21/2024 16:15:00
21/10/2024,16:30:50,10.95,411,75.6,10/21/2024 16:30:00
21/10/2024,16:45:51,10.95,410,116.5,10/21/2024 16:45:00
21/10/2024,17:00:51,10.95,409,124.7,10/21/2024 17:00:00
21/10/2024,17:15:51,10.96,409,113.7,10/21/2024 17:15:00
22/10/2024,18:00:51,10.72,419,11.9,10/22/2024 18:00:00
22/10/2024,18:15:50,10.7,420,11.4,10/22/2024 18:15:00
22/10/2024,18:30:50,10.68,420,11.5,10/22/2024 18:30:00
22/10/2024,18:45:51,10.65,421,11.5,10/22/2024 18:45:00
22/10/2024,19:00:51,10.63,421,11.7,10/22/2024 19:00:00
22/10/2024,19:15:51,10.61,422,11.8,10/22/2024 19:15:00
22/10/2024,19:30:51,10.59,422,12,10/22/2024 19:30:00
22/10/2024,19:45:51,10.57,422,12,10/22/2024 19:45:00
22/10/2024,20:00:50,10.55,422,11.9,10/22/2024 20:00:00
22/10/2024,20:15:51,10.53,422,12.1,10/22/2024 20:15:00
22/10/2024,20:30:51,10.51,422,11.7,10/22/2024 20:30:00
22/10/2024,20:45:51,10.49,422,12.3,10/22/2024 20:45:00
22/10/2024,21:00:50,10.48,422,12,10/22/2024 21:00:00
22/10/2024,21:15:51,10.47,422,12,10/22/2024 21:15:00
22/10/2024,21:30:51,10.46,421,11.7,10/22/2024 21:30:00
22/10/2024,21:45:50,10.45,421,11.8,10/22/2024 21:45:00
22/10/2024,22:00:50,10.43,421,11.5,10/22/2024 22:00:00
22/10/2024,22:15:50,10.42,420,11.5,10/22/2024 22:15:00
22/10/2024,22:30:51,10.4,420,12.5,10/22/2024 22:30:00
22/10/2024,22:45:50,10.39,419,11.5,10/22/2024 22:45:00
22/10/2024,23:00:51,10.38,419,11.4,10/22/2024 23:00:00
22/10/2024,23:15:51,10.36,419,12.1,10/22/2024 23:15:00
22/10/2024,23:30:51,10.35,418,11.2,10/22/2024 23:30:00
22/10/2024,23:45:51,10.34,418,11,10/22/2024 23:45:00
23/10/2024,00:00:51,10.32,417,11.1,10/23/2024 00:00:00
23/10/2024,00:15:51,10.31,417,11.2,10/23/2024 00:15:00
23/10/2024,00:30:51,10.3,416,10.8,10/23/2024 00:30:00
23/10/2024,00:45:51,10.29,416,10.8,10/23/2024 00:45:00
23/10/2024,01:00:51,10.28,415,10.1,10/23/2024 01:00:00
23/10/2024,01:15:51,10.27,415,10.4,10/23/2024 01:15:00
23/10/2024,01:30:50,10.26,415,10.6,10/23/2024 01:30:00
23/10/2024,01:45:51,10.26,414,10.4,10/23/2024 01:45:00
23/10/2024,02:00:50,10.25,414,10.4,10/23/2024 02:00:00
23/10/2024,02:15:50,10.25,413,10.1,10/23/2024 02:15:00
23/10/2024,02:30:50,10.25,413,9.9,10/23/2024 02:30:00
23/10/2024,02:45:51,10.26,412,10,10/23/2024 02:45:00
23/10/2024,03:00:51,10.27,412,9.7,10/23/2024 03:00:00
23/10/2024,03:15:50,10.29,412,10.1,10/23/2024 03:15:00
23/10/2024,03:30:50,10.3,411,9.8,10/23/2024 03:30:00
23/10/2024,03:45:50,10.31,411,9.3,10/23/2024 03:45:00
23/10/2024,04:00:51,10.32,410,9.2,10/23/2024 04:00:00
23/10/2024,04:15:51,10.34,410,9.6,10/23/2024 04:15:00
23/10/2024,04:30:51,10.35,409,8.9,10/23/2024 04:30:00
23/10/2024,04:45:51,10.36,409,9.3,10/23/2024 04:45:00
23/10/2024,05:00:50,10.38,409,9,10/23/2024 05:00:00
23/10/2024,05:15:51,10.39,408,9.1,10/23/2024 05:15:00
23/10/2024,05:30:51,10.4,408,8.9,10/23/2024 05:30:00
23/10/2024,05:45:51,10.41,408,8.9,10/23/2024 05:45:00
23/10/2024,06:00:50,10.41,407,8.9,10/23/2024 06:00:00
23/10/2024,06:15:50,10.42,407,8.6,10/23/2024 06:15:00
23/10/2024,06:30:51,10.43,406,8.6,10/23/2024 06:30:00
23/10/2024,06:45:51,10.44,406,8.8,10/23/2024 06:45:00
23/10/2024,07:00:50,10.44,406,8.6,10/23/2024 07:00:00
23/10/2024,07:15:51,10.45,405,8.4,10/23/2024 07:15:00
23/10/2024,07:30:50,10.45,405,8.5,10/23/2024 07:30:00
23/10/2024,07:45:51,10.45,404,8.5,10/23/2024 07:45:00
23/10/2024,08:00:51,10.45,404,8.3,10/23/2024 08:00:00
23/10/2024,08:15:51,10.45,403,8.4,10/23/2024 08:15:00
23/10/2024,08:30:51,10.45,403,8.4,10/23/2024 08:30:00
23/10/2024,08:45:51,10.45,402,8.3,10/23/2024 08:45:00
23/10/2024,09:00:50,10.45,402,8.3,10/23/2024 09:00:00
23/10/2024,09:15:51,10.44,401,8.2,10/23/2024 09:15:00
23/10/2024,09:30:51,10.44,401,8.2,10/23/2024 09:30:00
23/10/2024,09:45:50,10.43,400,8.1,10/23/2024 09:45:00
23/10/2024,10:00:50,10.44,399,8.1,10/23/2024 10:00:00
23/10/2024,10:15:51,10.44,399,7.9,10/23/2024 10:15:00
23/10/2024,10:30:50,10.44,398,8.1,10/23/2024 10:30:00
23/10/2024,10:45:51,10.46,397,8.1,10/23/2024 10:45:00
23/10/2024,11:00:51,10.47,397,7.8,10/23/2024 11:00:00
23/10/2024,11:15:51,10.47,396,7.6,10/23/2024 11:15:00
23/10/2024,11:30:51,10.49,395,7.6,10/23/2024 11:30:00
23/10/2024,11:45:51,10.51,395,7.8,10/23/2024 11:45:00
23/10/2024,12:00:51,10.53,394,7.9,10/23/2024 12:00:00
23/10/2024,12:15:50,10.56,394,7.8,10/23/2024 12:15:00
23/10/2024,12:30:51,10.59,393,8.3,10/23/2024 12:30:00
23/10/2024,12:45:51,10.63,392,8.1,10/23/2024 12:45:00
23/10/2024,13:00:50,10.67,391,7.9,10/23/2024 13:00:00
23/10/2024,13:15:51,10.69,391,7.9,10/23/2024 13:15:00
23/10/2024,13:30:50,10.7,390,7.8,10/23/2024 13:30:00
23/10/2024,13:45:50,10.71,389,8,10/23/2024 13:45:00
23/10/2024,14:00:51,10.72,388,7.8,10/23/2024 14:00:00
23/10/2024,14:15:51,10.74,388,7.9,10/23/2024 14:15:00
23/10/2024,14:30:50,10.76,387,7.9,10/23/2024 14:30:00
23/10/2024,14:45:51,10.78,386,7.5,10/23/2024 14:45:00
23/10/2024,15:00:51,10.79,385,7.3,10/23/2024 15:00:00
23/10/2024,15:15:50,10.8,384,7.5,10/23/2024 15:15:00
23/10/2024,15:30:51,10.81,384,7.3,10/23/2024 15:30:00
23/10/2024,15:45:51,10.82,383,7.3,10/23/2024 15:45:00
23/10/2024,16:00:51,10.83,382,7.5,10/23/2024 16:00:00
23/10/2024,16:15:51,10.84,381,7.6,10/23/2024 16:15:00
23/10/2024,16:30:51,10.84,381,7.6,10/23/2024 16:30:00
23/10/2024,16:45:51,10.84,380,7.6,10/23/2024 16:45:00
23/10/2024,17:00:51,10.84,380,7.3,10/23/2024 17:00:00
23/10/2024,17:15:51,10.83,379,7.4,10/23/2024 17:15:00
23/10/2024,17:30:51,10.82,379,7.5,10/23/2024 17:30:00
23/10/2024,17:45:50,10.81,378,7.4,10/23/2024 17:45:00
23/10/2024,18:00:51,10.8,378,7.3,10/23/2024 18:00:00
23/10/2024,18:15:51,10.79,378,7.3,10/23/2024 18:15:00
23/10/2024,18:30:51,10.78,378,7,10/23/2024 18:30:00
23/10/2024,18:45:51,10.77,378,7.2,10/23/2024 18:45:00
23/10/2024,19:00:51,10.76,378,7.2,10/23/2024 19:00:00
23/10/2024,19:15:50,10.74,378,7.1,10/23/2024 19:15:00
